"hanzi","part_symbol","relation","position"
"鱵","魚","component","1"
"鱶","養","component","2"
"鱶","魚","component","1"
"鱷","噩","component","2"
"鱷","魚","component","1"
"鱸","盧","component","2"
"鱸","魚","component","1"
"鱹","雚","component","2"
"鱹","魚","component","1"
"鱺","魚","component","1"
"鱺","麗","component","2"
"鱻","魚","component","1"
"鱽","刀","component","2"
"鱽","鱼","component","1"
"鱾","己","component","2"
"鱾","鱼","component","1"
"鱿","尤","component","2"
"鱿","鱼","component","1"
"鲀","屯","component","2"
"鲀","鱼","component","1"
"鲁","日","component","2"
"鲁","鱼","component","1"
"鲂","方","component","2"
"鲂","鱼","component","1"
"鲃","巴","component","2"
"鲃","鱼","component","1"
"鲄","可","component","2"
"鲄","鱼","component","1"
"鲅","犮","component","2"
"鲅","鱼","component","1"
"鲆","平","component","2"
"鲆","鱼","component","1"
"鲇","占","component","2"
"鲇","鱼","component","1"
"鲈","卢","component","2"
"鲈","鱼","component","1"
"鲉","由","component","2"
"鲉","鱼","component","1"
"鲊","乍","component","2"
"鲊","鱼","component","1"
"鲋","付","component","2"
"鲋","鱼","component","1"
"鲌","白","component","2"
"鲌","鱼","component","1"
"鲍","包","component","2"
"鲍","鱼","component","1"
"鲎","小","component","1"
"鲎","鱼","component","2"
"鲏","皮","component","2"
"鲏","鱼","component","1"
"鲐","台","component","2"
"鲐","鱼","component","1"
"鲑","圭","component","2"
"鲑","鱼","component","1"
"鲒","吉","component","2"
"鲒","鱼","component","1"
"鲓","考","component","2"
"鲓","鱼","component","1"
"鲔","有","component","2"
"鲔","鱼","component","1"
"鲕","而","component","2"
"鲕","鱼","component","1"
"鲖","同","component","2"
"鲖","鱼","component","1"
"鲗","则","component","2"
"鲗","鱼","component","1"
"鲘","后","component","2"
"鲘","鱼","component","1"
"鲙","会","component","2"
"鲙","鱼","component","1"
"鲚","鱼","component","1"
"鲚","齐","component","2"
"鲛","交","component","2"
"鲛","鱼","component","1"
"鲜","羊","component","2"
"鲜","鱼","component","1"
"鲝","羊","component","1"
"鲝","鱼","component","2"
"鲞","关","component","1"
"鲞","鱼","component","2"
"鲟","寻","component","2"
"鲟","鱼","component","1"
"鲠","更","component","2"
"鲠","鱼","component","1"
"鲡","丽","component","2"
"鲡","鱼","component","1"
"鲢","连","component","2"
"鲢","鱼","component","1"
"鲣","坚","component","2"
"鲣","鱼","component","1"
"鲤","里","component","2"
"鲤","鱼","component","1"
"鲥","时","component","2"
"鲥","鱼","component","1"
"鲦","条","component","2"
"鲦","鱼","component","1"
"鲧","系","component","2"
"鲧","鱼","component","1"
"鲨","沙","component","1"
"鲨","鱼","component","2"
"鲩","完","component","2"
"鲩","鱼","component","1"
"鲪","君","component","2"
"鲪","鱼","component","1"
"鲫","即","component","2"
"鲫","鱼","component","1"
"鲬","甬","component","2"
"鲬","鱼","component","1"
"鲭","青","component","2"
"鲭","鱼","component","1"
"鲮","夌","component","2"
"鲮","鱼","component","1"
"鲯","其","component","2"
"鲯","鱼","component","1"
"鲰","取","component","2"
"鲰","鱼","component","1"
"鲱","非","component","2"
"鲱","鱼","component","1"
"鲲","昆","component","2"
"鲲","鱼","component","1"
"鲳","昌","component","2"
"鲳","鱼","component","1"
"鲴","固","component","2"
"鲴","鱼","component","1"
"鲵","兒","component","2"
"鲵","鱼","component","1"
"鲶","念","component","2"
"鲶","鱼","component","1"
"鲷","周","component","2"
"鲷","鱼","component","1"
"鲸","京","component","2"
"鲸","鱼","component","1"
"鲹","参","component","2"
"鲹","鱼","component","1"
"鲺","虱","component","2"
"鲺","鱼","component","1"
"鲻","甾","component","2"
"鲻","鱼","component","1"
"鲼","贲","component","2"
"鲼","鱼","component","1"
"鲽","枼","component","2"
"鲽","鱼","component","1"
"鲾","畐","component","2"
"鲾","鱼","component","1"
"鲿","尝","component","2"
"鲿","鱼","component","1"
"鳀","是","component","2"
"鳀","鱼","component","1"
"鳁","昷","component","2"
"鳁","鱼","component","1"
"鳂","畏","component","2"
"鳂","鱼","component","1"
"鳃","思","component","2"
"鳃","鱼","component","1"
"鳄","咢","component","2"
"鳄","鱼","component","1"
"鳅","秋","component","2"
"鳅","鱼","component","1"
"鳆","复","component","2"
"鳆","鱼","component","1"
"鳇","皇","component","2"
"鳇","鱼","component","1"
"鳈","泉","component","2"
"鳈","鱼","component","1"
"鳉","将","component","2"
"鳉","鱼","component","1"
"鳊","扁","component","2"
"鳊","鱼","component","1"
"鳋","蚤","component","2"
"鳋","鱼","component","1"
"鳌","敖","component","1"
"鳌","鱼","component","2"
"鳍","耆","component","2"
"鳍","鱼","component","1"
"鳎","鱼","component","1"
"鳏","眔","component","2"
"鳏","鱼","component","1"
"鳐","鱼","component","1"
"鳐","䍃","component","2"
"鳑","旁","component","2"
"鳑","鱼","component","1"
"鳒","兼","component","2"
"鳒","鱼","component","1"
"鳓","勒","component","2"
"鳓","鱼","component","1"
"鳔","票","component","2"
"鳔","鱼","component","1"
"鳕","雪","component","2"
"鳕","鱼","component","1"
"鳖","敝","component","1"
"鳖","鱼","component","2"
"鳗","曼","component","2"
"鳗","鱼","component","1"
"鳘","敏","component","1"
"鳘","鱼","component","2"
"鳙","庸","component","2"
"鳙","鱼","component","1"
"鳚","尉","component","2"
"鳚","鱼","component","1"
"鳛","習","component","2"
"鳛","鱼","component","1"
"鳜","厥","component","2"
"鳜","鱼","component","1"
"鳝","善","component","2"
"鳝","鱼","component","1"
"鳞","粦","component","2"
"鳞","鱼","component","1"
"鳟","尊","component","2"
"鳟","鱼","component","1"
"鳠","蒦","component","2"
"鳠","鱼","component","1"
"鳡","感","component","2"
"鳡","鱼","component","1"
"鳢","豊","component","2"
"鳢","鱼","component","1"
"鳣","亶","component","2"
"鳣","鱼","component","1"
"鳤","管","component","2"
"鳤","鱼","component","1"
"鳦","乙","component","2"
"鳦","鳥","component","1"
"鳧","几","component","2"
"鳧","鳥","component","1"
"鳨","力","component","2"
"鳨","鳥","component","1"
"鳩","九","component","1"
"鳩","鳥","component","2"
"鳪","卜","component","1"
"鳪","鳥","component","2"
"鳫","厂","component","1"
"鳫","鳥","component","2"
"鳬","几","component","1"
"鳭","刀","component","1"
"鳭","鳥","component","2"
"鳮","又","component","1"
"鳮","鳥","component","2"
"鳯","几","component","1"
"鳯","鳥","component","2"
"鳰","入","component","1"
"鳰","鳥","component","2"
"鳱","干","component","1"
"鳱","鳥","component","2"
"鳲","尸","component","1"
"鳲","鳥","component","2"
"鳳","几","component","1"
"鳴","口","component","1"
"鳴","鳥","component","2"
"鳵","卂","component","1"
"鳵","鳥","component","2"
"鳶","弋","component","1"
"鳶","鳥","component","2"
"鳷","支","component","1"
"鳷","鳥","component","2"
"鳸","户","component","1"
"鳸","鳥","component","2"
"鳹","今","component","1"
"鳹","鳥","component","2"
"鳺","夫","component","1"
"鳺","鳥","component","2"
"鳻","分","component","1"
"鳻","鳥","component","2"
"鳼","文","component","1"
"鳼","鳥","component","2"
"鳽","开","component","1"
"鳽","鳥","component","2"
"鳾","帀","component","1"
"鳾","鳥","component","2"
"鳿","王","component","1"
"鳿","鳥","component","2"
"鴀","不","component","1"
"鴀","鳥","component","2"
"鴁","夭","component","1"
"鴁","鳥","component","2"
"鴂","夬","component","1"
"鴂","鳥","component","2"
"鴃","夬","component","2"
"鴃","鳥","component","1"
"鴄","匹","component","1"
"鴄","鳥","component","2"
"鴅","丹","component","1"
"鴅","鳥","component","2"
"鴆","冘","component","1"
"鴆","鳥","component","2"
"鴇","鳥","component","1"
"鴈","厂","component","1"
"鴉","牙","component","1"
"鴉","鳥","component","2"
"鴊","正","component","1"
"鴊","鳥","component","2"
"鴋","方","component","1"
"鴋","鳥","component","2"
"鴌","天","component","1"
"鴌","鳥","component","2"
"鴍","文","component","1"
"鴍","鳥","component","2"
"鴎","区","component","1"
"鴎","鳥","component","2"
"鴏","代","component","2"
"鴏","鳥","component","1"
"鴐","加","component","1"
"鴐","鳥","component","2"
"鴑","奴","component","1"
"鴑","鳥","component","2"
"鴒","令","component","1"
"鴒","鳥","component","2"
"鴓","必","component","1"
"鴓","鳥","component","2"
"鴔","乏","component","1"
"鴔","鳥","component","2"
"鴕","它","component","2"
"鴕","鳥","component","1"
"鴖","民","component","1"
"鴖","鳥","component","2"
"鴗","立","component","1"
"鴗","鳥","component","2"
"鴘","弁","component","1"
"鴘","鳥","component","2"
"鴙","矢","component","1"
"鴙","鳥","component","2"
"鴚","可","component","2"
"鴚","鳥","component","1"
"鴛","夗","component","1"
"鴛","鳥","component","2"
"鴜","此","component","1"
"鴜","鳥","component","2"
"鴝","句","component","1"
"鴝","鳥","component","2"
"鴞","号","component","1"
"鴞","鳥","component","2"
"鴟","氐","component","1"
"鴟","鳥","component","2"
"鴠","旦","component","1"
"鴠","鳥","component","2"
"鴡","且","component","1"
"鴡","鳥","component","2"
"鴢","幼","component","1"
"鴢","鳥","component","2"
"鴣","古","component","1"
"鴣","鳥","component","2"
"鴤","冬","component","2"
"鴤","鳥","component","1"
"鴥","穴","component","2"
"鴥","鳥","component","1"
"鴦","央","component","1"
"鴦","鳥","component","2"
"鴧","穴","component","1"
"鴧","鳥","component","2"
"鴨","甲","component","1"
"鴨","鳥","component","2"
"鴩","失","component","1"
"鴩","鳥","component","2"
"鴪","穴","component","1"
"鴪","鳥","component","2"
"鴫","田","component","1"
"鴫","鳥","component","2"
"鴬","小","component","1"
"鴬","鳥","component","2"
"鴭","鳥","component","1"
"鴮","夸","component","1"
"鴮","鳥","component","2"
"鴯","而","component","1"
"鴯","鳥","component","2"
"鴰","舌","component","1"
"鴰","鳥","component","2"
"鴱","艾","component","1"
"鴱","鳥","component","2"
"鴲","旨","component","1"
"鴲","鳥","component","2"
"鴳","安","component","1"
"鴳","鳥","component","2"
"鴴","行","component","1"
"鴴","鳥","component","2"
"鴵","兆","component","1"
"鴵","鳥","component","2"
"鴶","吉","component","1"
"鴶","鳥","component","2"
"鴷","列","component","1"
"鴷","鳥","component","2"
"鴸","朱","component","1"
"鴸","鳥","component","2"
"鴹","羊","component","1"
"鴹","鳥","component","2"
"鴺","夷","component","1"
"鴺","鳥","component","2"
"鴻","江","component","1"
"鴻","鳥","component","2"
"鴼","各","component","2"
"鴼","鳥","component","1"
"鴽","如","component","1"
"鴽","鳥","component","2"
"鴾","牟","component","1"
"鴾","鳥","component","2"
"鴿","合","component","1"
"鴿","鳥","component","2"
"鵀","任","component","1"
"鵀","鳥","component","2"
"鵁","交","component","1"
"鵁","鳥","component","2"
"鵂","休","component","1"
"鵂","鳥","component","2"
"鵃","舟","component","1"
"鵃","鳥","component","2"
"鵄","至","component","1"
"鵄","鳥","component","2"
"鵅","各","component","1"
"鵅","鳥","component","2"
"鵆","彳","component","1"
"鵆","鳥","component","2"
"鵇","年","component","1"
"鵇","鳥","component","2"
"鵈","耳","component","1"
"鵈","鳥","component","2"
"鵉","亦","component","1"
"鵉","鳥","component","2"
"鵊","夾","component","1"
"鵊","鳥","component","2"
"鵋","忌","component","1"
"鵋","鳥","component","2"
"鵌","余","component","2"
"鵌","鳥","component","1"
"鵍","完","component","1"
"鵍","鳥","component","2"
"鵎","妥","component","1"
"鵎","鳥","component","2"
"鵏","甫","component","1"
"鵏","鳥","component","2"
"鵐","巫","component","1"
"鵐","鳥","component","2"
"鵑","肙","component","1"
"鵑","鳥","component","2"
"鵒","谷","component","1"
"鵒","鳥","component","2"
"鵓","孛","component","1"
"鵓","鳥","component","2"
"鵔","夋","component","2"
"鵔","鳥","component","1"
"鵕","夋","component","1"
"鵕","鳥","component","2"
"鵖","皀","component","1"
"鵖","鳥","component","2"
"鵗","希","component","1"
"鵗","鳥","component","2"
"鵘","君","component","1"
"鵘","鳥","component","2"
"鵙","貝","component","1"
"鵙","鳥","component","2"
"鵚","禿","component","1"
"鵚","鳥","component","2"
"鵛","巠","component","1"
"鵛","鳥","component","2"
"鵜","弟","component","1"
"鵜","鳥","component","2"
"鵝","我","component","1"
"鵝","鳥","component","2"
"鵞","我","component","1"
"鵞","鳥","component","2"
"鵟","狂","component","1"
"鵟","鳥","component","2"
"鵠","告","component","1"
"鵠","鳥","component","2"
"鵡","武","component","1"
"鵡","鳥","component","2"
"鵢","身","component","1"
"鵢","鳥","component","2"
"鵣","束","component","1"
"鵣","鳥","component","2"
"鵤","角","component","1"
"鵤","鳥","component","2"
"鵥","判","component","1"
"鵥","鳥","component","2"
"鵦","录","component","2"
"鵦","鳥","component","1"
"鵧","并","component","1"
